"Date","WM1NS"
2020-01-01,4247
2020-01-02,4247
2020-01-03,4247
2020-01-04,4247
2020-01-05,4247
2020-01-06,3991.5
2020-01-07,3991.5
2020-01-08,3991.5
2020-01-09,3991.5
2020-01-10,3991.5
2020-01-11,3991.5
2020-01-12,3991.5
2020-01-13,3847.1
2020-01-14,3847.1
2020-01-15,3847.1
2020-01-16,3847.1
2020-01-17,3847.1
2020-01-18,3847.1
2020-01-19,3847.1
2020-01-20,3943.5
2020-01-21,3943.5
2020-01-22,3943.5
2020-01-23,3943.5
2020-01-24,3943.5
2020-01-25,3943.5
2020-01-26,3943.5
2020-01-27,4060.2
2020-01-28,4060.2
2020-01-29,4060.2
2020-01-30,4060.2
2020-01-31,4060.2
2020-02-01,4060.2
2020-02-02,4060.2
2020-02-03,4156.5
2020-02-04,4156.5
2020-02-05,4156.5
2020-02-06,4156.5
2020-02-07,4156.5
2020-02-08,4156.5
2020-02-09,4156.5
2020-02-10,3839.2
2020-02-11,3839.2
2020-02-12,3839.2
2020-02-13,3839.2
2020-02-14,3839.2
2020-02-15,3839.2
2020-02-16,3839.2
2020-02-17,3857.6
2020-02-18,3857.6
2020-02-19,3857.6
2020-02-20,3857.6
2020-02-21,3857.6
2020-02-22,3857.6
2020-02-23,3857.6
2020-02-24,3948.7
2020-02-25,3948.7
2020-02-26,3948.7
2020-02-27,3948.7
2020-02-28,3948.7
2020-02-29,3948.7
2020-03-01,3948.7
2020-03-02,4078.4
2020-03-03,4078.4
2020-03-04,4078.4
2020-03-05,4078.4
2020-03-06,4078.4
2020-03-07,4078.4
2020-03-08,4078.4
2020-03-09,3940.5
2020-03-10,3940.5
2020-03-11,3940.5
2020-03-12,3940.5
2020-03-13,3940.5
2020-03-14,3940.5
2020-03-15,3940.5
2020-03-16,4055.1
2020-03-17,4055.1
2020-03-18,4055.1
2020-03-19,4055.1
2020-03-20,4055.1
2020-03-21,4055.1
2020-03-22,4055.1
2020-03-23,4374.7
2020-03-24,4374.7
2020-03-25,4374.7
2020-03-26,4374.7
2020-03-27,4374.7
2020-03-28,4374.7
2020-03-29,4374.7
2020-03-30,4772.3
2020-03-31,4772.3
2020-04-01,4772.3
2020-04-02,4772.3
2020-04-03,4772.3
2020-04-04,4772.3
2020-04-05,4772.3
2020-04-06,4607.1
2020-04-07,4607.1
2020-04-08,4607.1
2020-04-09,4607.1
2020-04-10,4607.1
2020-04-11,4607.1
2020-04-12,4607.1
2020-04-13,4620.4
2020-04-14,4620.4
2020-04-15,4620.4
2020-04-16,4620.4
2020-04-17,4620.4
2020-04-18,4620.4
2020-04-19,4620.4
2020-04-20,4879.4
2020-04-21,4879.4
2020-04-22,4879.4
2020-04-23,4879.4
2020-04-24,4879.4
2020-04-25,4879.4
2020-04-26,4879.4
2020-04-27,5108.9
2020-04-28,5108.9
2020-04-29,5108.9
2020-04-30,5108.9
2020-05-01,5108.9
2020-05-02,5108.9
2020-05-03,5108.9
2020-05-04,15940.7
2020-05-05,15940.7
2020-05-06,15940.7
2020-05-07,15940.7
2020-05-08,15940.7
2020-05-09,15940.7
2020-05-10,15940.7
2020-05-11,16072.2
2020-05-12,16072.2
2020-05-13,16072.2
2020-05-14,16072.2
2020-05-15,16072.2
2020-05-16,16072.2
2020-05-17,16072.2
2020-05-18,16208
2020-05-19,16208
2020-05-20,16208
2020-05-21,16208
2020-05-22,16208
2020-05-23,16208
2020-05-24,16208
2020-05-25,16179.4
2020-05-26,16179.4
2020-05-27,16179.4
2020-05-28,16179.4
2020-05-29,16179.4
2020-05-30,16179.4
2020-05-31,16179.4
2020-06-01,16326.6
2020-06-02,16326.6
2020-06-03,16326.6
2020-06-04,16326.6
2020-06-05,16326.6
2020-06-06,16326.6
2020-06-07,16326.6
2020-06-08,16448.6
2020-06-09,16448.6
2020-06-10,16448.6
2020-06-11,16448.6
2020-06-12,16448.6
2020-06-13,16448.6
2020-06-14,16448.6
2020-06-15,16548.8
2020-06-16,16548.8
2020-06-17,16548.8
2020-06-18,16548.8
2020-06-19,16548.8
2020-06-20,16548.8
2020-06-21,16548.8
2020-06-22,16546.1
2020-06-23,16546.1
2020-06-24,16546.1
2020-06-25,16546.1
2020-06-26,16546.1
2020-06-27,16546.1
2020-06-28,16546.1
2020-06-29,16610
2020-06-30,16610
2020-07-01,16610
2020-07-02,16610
2020-07-03,16610
2020-07-04,16610
2020-07-05,16610
2020-07-06,16803.7
2020-07-07,16803.7
2020-07-08,16803.7
2020-07-09,16803.7
2020-07-10,16803.7
2020-07-11,16803.7
2020-07-12,16803.7
2020-07-13,16817.7
2020-07-14,16817.7
2020-07-15,16817.7
2020-07-16,16817.7
2020-07-17,16817.7
2020-07-18,16817.7
2020-07-19,16817.7
2020-07-20,16739.8
2020-07-21,16739.8
2020-07-22,16739.8
2020-07-23,16739.8
2020-07-24,16739.8
2020-07-25,16739.8
2020-07-26,16739.8
2020-07-27,16620
2020-07-28,16620
2020-07-29,16620
2020-07-30,16620
2020-07-31,16620
2020-08-01,16620
2020-08-02,16620
2020-08-03,16747.8
2020-08-04,16747.8
2020-08-05,16747.8
2020-08-06,16747.8
2020-08-07,16747.8
2020-08-08,16747.8
2020-08-09,16747.8
2020-08-10,16822.4
2020-08-11,16822.4
2020-08-12,16822.4
2020-08-13,16822.4
2020-08-14,16822.4
2020-08-15,16822.4
2020-08-16,16822.4
2020-08-17,16905.6
2020-08-18,16905.6
2020-08-19,16905.6
2020-08-20,16905.6
2020-08-21,16905.6
2020-08-22,16905.6
2020-08-23,16905.6
2020-08-24,16813.4
2020-08-25,16813.4
2020-08-26,16813.4
2020-08-27,16813.4
2020-08-28,16813.4
2020-08-29,16813.4
2020-08-30,16813.4
2020-08-31,16944.9
2020-09-01,16944.9
2020-09-02,16944.9
2020-09-03,16944.9
2020-09-04,16944.9
2020-09-05,16944.9
2020-09-06,16944.9
2020-09-07,17092.7
2020-09-08,17092.7
2020-09-09,17092.7
2020-09-10,17092.7
2020-09-11,17092.7
2020-09-12,17092.7
2020-09-13,17092.7
2020-09-14,17180.7
2020-09-15,17180.7
2020-09-16,17180.7
2020-09-17,17180.7
2020-09-18,17180.7
2020-09-19,17180.7
2020-09-20,17180.7
2020-09-21,17143.4
2020-09-22,17143.4
2020-09-23,17143.4
2020-09-24,17143.4
2020-09-25,17143.4
2020-09-26,17143.4
2020-09-27,17143.4
2020-09-28,17097.2
2020-09-29,17097.2
2020-09-30,17097.2
2020-10-01,17097.2
2020-10-02,17097.2
2020-10-03,17097.2
2020-10-04,17097.2
2020-10-05,17250.7
2020-10-06,17250.7
2020-10-07,17250.7
2020-10-08,17250.7
2020-10-09,17250.7
2020-10-10,17250.7
2020-10-11,17250.7
2020-10-12,17267.4
2020-10-13,17267.4
2020-10-14,17267.4
2020-10-15,17267.4
2020-10-16,17267.4
2020-10-17,17267.4
2020-10-18,17267.4
2020-10-19,17329.5
2020-10-20,17329.5
2020-10-21,17329.5
2020-10-22,17329.5
2020-10-23,17329.5
2020-10-24,17329.5
2020-10-25,17329.5
2020-10-26,17275
2020-10-27,17275
2020-10-28,17275
2020-10-29,17275
2020-10-30,17275
2020-10-31,17275
2020-11-01,17275
2020-11-02,17474.7
2020-11-03,17474.7
2020-11-04,17474.7
2020-11-05,17474.7
2020-11-06,17474.7
2020-11-07,17474.7
2020-11-08,17474.7
2020-11-09,17552.7
2020-11-10,17552.7
2020-11-11,17552.7
2020-11-12,17552.7
2020-11-13,17552.7
2020-11-14,17552.7
2020-11-15,17552.7
2020-11-16,17643.1
2020-11-17,17643.1
2020-11-18,17643.1
2020-11-19,17643.1
2020-11-20,17643.1
2020-11-21,17643.1
2020-11-22,17643.1
2020-11-23,17628
2020-11-24,17628
2020-11-25,17628
2020-11-26,17628
2020-11-27,17628
2020-11-28,17628
2020-11-29,17628
2020-11-30,17721.7
2020-12-01,17721.7
2020-12-02,17721.7
2020-12-03,17721.7
2020-12-04,17721.7
2020-12-05,17721.7
2020-12-06,17721.7
2020-12-07,17837.3
2020-12-08,17837.3
2020-12-09,17837.3
2020-12-10,17837.3
2020-12-11,17837.3
2020-12-12,17837.3
2020-12-13,17837.3
2020-12-14,17897.3
2020-12-15,17897.3
2020-12-16,17897.3
2020-12-17,17897.3
2020-12-18,17897.3
2020-12-19,17897.3
2020-12-20,17897.3
2020-12-21,17956.5
2020-12-22,17956.5
2020-12-23,17956.5
2020-12-24,17956.5
2020-12-25,17956.5
2020-12-26,17956.5
2020-12-27,17956.5
2020-12-28,17989.2
2020-12-29,17989.2
2020-12-30,17989.2
2020-12-31,17989.2
2021-01-01,17989.2
2021-01-02,17989.2
2021-01-03,17989.2
2021-01-04,18064
2021-01-05,18064
2021-01-06,18064
2021-01-07,18064
2021-01-08,18064
2021-01-09,18064
2021-01-10,18064
2021-01-11,18117.7
2021-01-12,18117.7
2021-01-13,18117.7
2021-01-14,18117.7
2021-01-15,18117.7
2021-01-16,18117.7
2021-01-17,18117.7
2021-01-18,18094.2
2021-01-19,18094.2
2021-01-20,18094.2
2021-01-21,18094.2
2021-01-22,18094.2
2021-01-23,18094.2
2021-01-24,18094.2
2021-01-25,17982.1
2021-01-26,17982.1
2021-01-27,17982.1
2021-01-28,17982.1
2021-01-29,17982.1
2021-01-30,17982.1
2021-01-31,17982.1
2021-02-01,18097.4
2021-02-02,18097.4
2021-02-03,18097.4
2021-02-04,18097.4
2021-02-05,18097.4
2021-02-06,18097.4
2021-02-07,18097.4
2021-02-08,18129.4
2021-02-09,18129.4
2021-02-10,18129.4
2021-02-11,18129.4
2021-02-12,18129.4
2021-02-13,18129.4
2021-02-14,18129.4
2021-02-15,18248.8
2021-02-16,18248.8
2021-02-17,18248.8
2021-02-18,18248.8
2021-02-19,18248.8
2021-02-20,18248.8
2021-02-21,18248.8
2021-02-22,18266.4
2021-02-23,18266.4
2021-02-24,18266.4
2021-02-25,18266.4
2021-02-26,18266.4
2021-02-27,18266.4
2021-02-28,18266.4
2021-03-01,18367.2
2021-03-02,18367.2
2021-03-03,18367.2
2021-03-04,18367.2
2021-03-05,18367.2
2021-03-06,18367.2
2021-03-07,18367.2
2021-03-08,18469.5
2021-03-09,18469.5
2021-03-10,18469.5
2021-03-11,18469.5
2021-03-12,18469.5
2021-03-13,18469.5
2021-03-14,18469.5
2021-03-15,18607.2
2021-03-16,18607.2
2021-03-17,18607.2
2021-03-18,18607.2
2021-03-19,18607.2
2021-03-20,18607.2
2021-03-21,18607.2
2021-03-22,18794.8
2021-03-23,18794.8
2021-03-24,18794.8
2021-03-25,18794.8
2021-03-26,18794.8
2021-03-27,18794.8
2021-03-28,18794.8
2021-03-29,18874.5
2021-03-30,18874.5
2021-03-31,18874.5
2021-04-01,18874.5
2021-04-02,18874.5
2021-04-03,18874.5
2021-04-04,18874.5
2021-04-05,19088.6
2021-04-06,19088.6
2021-04-07,19088.6
2021-04-08,19088.6
2021-04-09,19088.6
2021-04-10,19088.6
2021-04-11,19088.6
2021-04-12,19085.4
2021-04-13,19085.4
2021-04-14,19085.4
2021-04-15,19085.4
2021-04-16,19085.4
2021-04-17,19085.4
2021-04-18,19085.4
2021-04-19,19090.9
2021-04-20,19090.9
2021-04-21,19090.9
2021-04-22,19090.9
2021-04-23,19090.9
2021-04-24,19090.9
2021-04-25,19090.9
2021-04-26,18947
2021-04-27,18947
2021-04-28,18947
2021-04-29,18947
2021-04-30,18947
2021-05-01,18947
2021-05-02,18947
2021-05-03,19078.1
2021-05-04,19078.1
2021-05-05,19078.1
2021-05-06,19078.1
2021-05-07,19078.1
2021-05-08,19078.1
2021-05-09,19078.1
2021-05-10,19164.9
2021-05-11,19164.9
2021-05-12,19164.9
2021-05-13,19164.9
2021-05-14,19164.9
2021-05-15,19164.9
2021-05-16,19164.9
2021-05-17,19222
2021-05-18,19222
2021-05-19,19222
2021-05-20,19222
2021-05-21,19222
2021-05-22,19222
2021-05-23,19222
2021-05-24,19061.5
2021-05-25,19061.5
2021-05-26,19061.5
2021-05-27,19061.5
2021-05-28,19061.5
2021-05-29,19061.5
2021-05-30,19061.5
2021-05-31,19112.6
2021-06-01,19112.6
2021-06-02,19112.6
2021-06-03,19112.6
2021-06-04,19112.6
2021-06-05,19112.6
2021-06-06,19112.6
2021-06-07,19258.7
2021-06-08,19258.7
2021-06-09,19258.7
2021-06-10,19258.7
2021-06-11,19258.7
2021-06-12,19258.7
2021-06-13,19258.7
2021-06-14,19348.9
2021-06-15,19348.9
2021-06-16,19348.9
2021-06-17,19348.9
2021-06-18,19348.9
2021-06-19,19348.9
2021-06-20,19348.9
2021-06-21,19254.9
2021-06-22,19254.9
2021-06-23,19254.9
2021-06-24,19254.9
2021-06-25,19254.9
2021-06-26,19254.9
2021-06-27,19254.9
2021-06-28,19198.3
2021-06-29,19198.3
2021-06-30,19198.3
2021-07-01,19198.3
2021-07-02,19198.3
2021-07-03,19198.3
2021-07-04,19198.3
2021-07-05,19421.5
2021-07-06,19421.5
2021-07-07,19421.5
2021-07-08,19421.5
2021-07-09,19421.5
2021-07-10,19421.5
2021-07-11,19421.5
2021-07-12,19416.3
2021-07-13,19416.3
2021-07-14,19416.3
2021-07-15,19416.3
2021-07-16,19416.3
2021-07-17,19416.3
2021-07-18,19416.3
2021-07-19,19454.6
2021-07-20,19454.6
2021-07-21,19454.6
2021-07-22,19454.6
2021-07-23,19454.6
2021-07-24,19454.6
2021-07-25,19454.6
2021-07-26,19410.7
2021-07-27,19410.7
2021-07-28,19410.7
2021-07-29,19410.7
2021-07-30,19410.7
2021-07-31,19410.7
2021-08-01,19410.7
2021-08-02,19543.8
2021-08-03,19543.8
2021-08-04,19543.8
2021-08-05,19543.8
2021-08-06,19543.8
2021-08-07,19543.8
2021-08-08,19543.8
2021-08-09,19603.7
2021-08-10,19603.7
2021-08-11,19603.7
2021-08-12,19603.7
2021-08-13,19603.7
2021-08-14,19603.7
2021-08-15,19603.7
2021-08-16,19678
2021-08-17,19678
2021-08-18,19678
2021-08-19,19678
2021-08-20,19678
2021-08-21,19678
2021-08-22,19678
2021-08-23,19656.3
2021-08-24,19656.3
2021-08-25,19656.3
2021-08-26,19656.3
2021-08-27,19656.3
2021-08-28,19656.3
2021-08-29,19656.3
2021-08-30,19693.4
2021-08-31,19693.4
2021-09-01,19693.4
2021-09-02,19693.4
2021-09-03,19693.4
2021-09-04,19693.4
2021-09-05,19693.4
2021-09-06,19836.7
2021-09-07,19836.7
2021-09-08,19836.7
2021-09-09,19836.7
2021-09-10,19836.7
2021-09-11,19836.7
2021-09-12,19836.7
2021-09-13,19882.3
2021-09-14,19882.3
2021-09-15,19882.3
2021-09-16,19882.3
2021-09-17,19882.3
2021-09-18,19882.3
2021-09-19,19882.3
2021-09-20,19840
2021-09-21,19840
2021-09-22,19840
2021-09-23,19840
2021-09-24,19840
2021-09-25,19840
2021-09-26,19840
2021-09-27,19751.4
2021-09-28,19751.4
2021-09-29,19751.4
2021-09-30,19751.4
2021-10-01,19751.4
2021-10-02,19751.4
2021-10-03,19751.4
2021-10-04,19958.7
2021-10-05,19958.7
2021-10-06,19958.7
2021-10-07,19958.7
2021-10-08,19958.7
2021-10-09,19958.7
2021-10-10,19958.7
2021-10-11,19981.5
2021-10-12,19981.5
2021-10-13,19981.5
2021-10-14,19981.5
2021-10-15,19981.5
2021-10-16,19981.5
2021-10-17,19981.5
2021-10-18,20061.1
2021-10-19,20061.1
2021-10-20,20061.1
2021-10-21,20061.1
2021-10-22,20061.1
2021-10-23,20061.1
2021-10-24,20061.1
2021-10-25,19951.9
2021-10-26,19951.9
2021-10-27,19951.9
2021-10-28,19951.9
2021-10-29,19951.9
2021-10-30,19951.9
2021-10-31,19951.9
2021-11-01,20099.9
2021-11-02,20099.9
2021-11-03,20099.9
2021-11-04,20099.9
2021-11-05,20099.9
2021-11-06,20099.9
2021-11-07,20099.9
2021-11-08,20182.7
2021-11-09,20182.7
2021-11-10,20182.7
2021-11-11,20182.7
2021-11-12,20182.7
2021-11-13,20182.7
2021-11-14,20182.7
2021-11-15,20252
2021-11-16,20252
2021-11-17,20252
2021-11-18,20252
2021-11-19,20252
2021-11-20,20252
2021-11-21,20252
2021-11-22,20281.3
2021-11-23,20281.3
2021-11-24,20281.3
2021-11-25,20281.3
2021-11-26,20281.3
2021-11-27,20281.3
2021-11-28,20281.3
2021-11-29,20309.2
2021-11-30,20309.2
2021-12-01,20309.2
2021-12-02,20309.2
2021-12-03,20309.2
2021-12-04,20309.2
2021-12-05,20309.2
2021-12-06,20461.6
2021-12-07,20461.6
2021-12-08,20461.6
2021-12-09,20461.6
2021-12-10,20461.6
2021-12-11,20461.6
2021-12-12,20461.6
2021-12-13,20511
2021-12-14,20511
2021-12-15,20511
2021-12-16,20511
2021-12-17,20511
2021-12-18,20511
2021-12-19,20511
2021-12-20,20634.5
2021-12-21,20634.5
2021-12-22,20634.5
2021-12-23,20634.5
2021-12-24,20634.5
2021-12-25,20634.5
2021-12-26,20634.5
2021-12-27,20664.6
2021-12-28,20664.6
2021-12-29,20664.6
2021-12-30,20664.6
2021-12-31,20664.6
2022-01-01,20664.6
2022-01-02,20664.6
2022-01-03,20631.8
2022-01-04,20631.8
2022-01-05,20631.8
2022-01-06,20631.8
2022-01-07,20631.8
2022-01-08,20631.8
2022-01-09,20631.8
2022-01-10,20638.1
2022-01-11,20638.1
2022-01-12,20638.1
2022-01-13,20638.1
2022-01-14,20638.1
2022-01-15,20638.1
2022-01-16,20638.1
2022-01-17,20620.5
2022-01-18,20620.5
2022-01-19,20620.5
2022-01-20,20620.5
2022-01-21,20620.5
2022-01-22,20620.5
2022-01-23,20620.5
2022-01-24,20448.7
2022-01-25,20448.7
2022-01-26,20448.7
2022-01-27,20448.7
2022-01-28,20448.7
2022-01-29,20448.7
2022-01-30,20448.7
2022-01-31,20438
2022-02-01,20438
2022-02-02,20438
2022-02-03,20438
2022-02-04,20438
2022-02-05,20438
2022-02-06,20438
2022-02-07,20480.1
2022-02-08,20480.1
2022-02-09,20480.1
2022-02-10,20480.1
2022-02-11,20480.1
2022-02-12,20480.1
2022-02-13,20480.1
2022-02-14,20501.1
2022-02-15,20501.1
2022-02-16,20501.1
2022-02-17,20501.1
2022-02-18,20501.1
2022-02-19,20501.1
2022-02-20,20501.1
2022-02-21,20512.1
2022-02-22,20512.1
2022-02-23,20512.1
2022-02-24,20512.1
2022-02-25,20512.1
2022-02-26,20512.1
2022-02-27,20512.1
2022-02-28,20600.8
2022-03-01,20600.8
2022-03-02,20600.8
2022-03-03,20600.8
2022-03-04,20600.8
2022-03-05,20600.8
2022-03-06,20600.8
2022-03-07,20749.4
2022-03-08,20749.4
2022-03-09,20749.4
2022-03-10,20749.4
2022-03-11,20749.4
2022-03-12,20749.4
2022-03-13,20749.4
2022-03-14,20803
2022-03-15,20803
2022-03-16,20803
2022-03-17,20803
2022-03-18,20803
2022-03-19,20803
2022-03-20,20803
2022-03-21,20805.9
2022-03-22,20805.9
2022-03-23,20805.9
2022-03-24,20805.9
2022-03-25,20805.9
2022-03-26,20805.9
2022-03-27,20805.9
2022-03-28,20799.1
2022-03-29,20799.1
2022-03-30,20799.1
2022-03-31,20799.1
2022-04-01,20799.1
2022-04-02,20799.1
2022-04-03,20799.1
2022-04-04,20944.9
2022-04-05,20944.9
2022-04-06,20944.9
2022-04-07,20944.9
2022-04-08,20944.9
2022-04-09,20944.9
2022-04-10,20944.9
2022-04-11,20936.8
2022-04-12,20936.8
2022-04-13,20936.8
2022-04-14,20936.8
2022-04-15,20936.8
2022-04-16,20936.8
2022-04-17,20936.8
2022-04-18,21017.9
2022-04-19,21017.9
2022-04-20,21017.9
2022-04-21,21017.9
2022-04-22,21017.9
2022-04-23,21017.9
2022-04-24,21017.9
2022-04-25,20593.9
2022-04-26,20593.9
2022-04-27,20593.9
2022-04-28,20593.9
2022-04-29,20593.9
2022-04-30,20593.9
2022-05-01,20593.9
2022-05-02,20610.9
2022-05-03,20610.9
2022-05-04,20610.9
2022-05-05,20610.9
2022-05-06,20610.9
2022-05-07,20610.9
2022-05-08,20610.9
2022-05-09,20550.6
2022-05-10,20550.6
2022-05-11,20550.6
2022-05-12,20550.6
2022-05-13,20550.6
2022-05-14,20550.6
2022-05-15,20550.6
2022-05-16,20579
2022-05-17,20579
2022-05-18,20579
2022-05-19,20579
2022-05-20,20579
2022-05-21,20579
2022-05-22,20579
2022-05-23,20522
2022-05-24,20522
2022-05-25,20522
2022-05-26,20522
2022-05-27,20522
2022-05-28,20522
2022-05-29,20522
2022-05-30,20501.8
2022-05-31,20501.8
2022-06-01,20501.8
2022-06-02,20501.8
2022-06-03,20501.8
2022-06-04,20501.8
2022-06-05,20501.8
2022-06-06,20597.9
2022-06-07,20597.9
2022-06-08,20597.9
2022-06-09,20597.9
2022-06-10,20597.9
2022-06-11,20597.9
2022-06-12,20597.9
2022-06-13,20569.7
2022-06-14,20569.7
2022-06-15,20569.7
2022-06-16,20569.7
2022-06-17,20569.7
2022-06-18,20569.7
2022-06-19,20569.7
2022-06-20,20519.1
2022-06-21,20519.1
2022-06-22,20519.1
2022-06-23,20519.1
2022-06-24,20519.1
2022-06-25,20519.1
2022-06-26,20519.1
2022-06-27,20482.5
2022-06-28,20482.5
2022-06-29,20482.5
2022-06-30,20482.5
2022-07-01,20482.5
2022-07-02,20482.5
2022-07-03,20482.5
2022-07-04,20565.1
